id,name,badges,categoryName,countReview,discountPercentage,imageUrl,labelGroups,originalPrice,price,ratingAverage,url,shop.shopId,shop.name,shop.url,shop.city,shop.isOfficial,shop.isPowerBadge
11718663582,Aerostreet 37-44 Brooklyn Putih Putih Abu Muda - Sepatu Sneakers,Official Store,Fashion Pria,191,50,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/9/30/b0f1f2fb-a586-475f-abd8-ab04084b7ec2.jpg,Diskon 5rb,Rp359.800,Rp179.900,4.8,https://www.tokopedia.com/aerostreet/aerostreet-37-44-brooklyn-putih-putih-abu-muda-sepatu-sneakers-37-d6f48?extParam=ivf%3Dtrue%26src%3Dsearch,6673471,Aerostreet,https://www.tokopedia.com/aerostreet,Kab. Klaten,True,True
7320840825,Sepatu Compass Velocity,Power Merchant Pro Badge,Fashion Pria,95,53,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/21/966f2b0d-77af-4163-b1b6-ca965528a215.jpg,"Cashback 7,9rb",Rp1.699.000,Rp798.000,5.0,https://www.tokopedia.com/tijoepass/sepatu-compass-velocity-grey-iklan?extParam=ivf%3Dfalse%26src%3Dsearch,7098187,Tijoepass,https://www.tokopedia.com/tijoepass,Jakarta Selatan,False,True
1997117378,Sepatu Chef AP CHEF Hitam - Sepatu Dapur Anti Pisau,Power Merchant Pro Badge,Fashion Pria,387,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/13/c7e5b125-cc97-423a-93fe-71c59a451e43.jpg,"Cashback 2,7rb",,Rp139.800,4.9,https://www.tokopedia.com/redshroom/sepatu-chef-ap-chef-hitam-sepatu-dapur-anti-pisau-45?extParam=ivf%3Dfalse%26src%3Dsearch,533833,redshroom,https://www.tokopedia.com/redshroom,Jakarta Barat,False,True
2005697120,Sepatu Boots AP MEDIC Putih - Sepatu APD Medis,Power Merchant Pro Badge,Fashion Pria,42,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/17/d9921ae2-d7c0-42ed-8df1-2a7aad3679ca.jpg,"Cashback 4,3rb",,Rp215.000,4.9,https://www.tokopedia.com/redshroom/sepatu-boots-ap-medic-putih-sepatu-apd-medis-43?extParam=ivf%3Dfalse%26src%3Dsearch,533833,redshroom,https://www.tokopedia.com/redshroom,Jakarta Barat,False,True
7033293128,SEPATU SNEAKERS ORTUSEIGHT 100% ORIGINAL HARVARD (Black White),Official Store,Fashion Pria,165,15,https://images.tokopedia.net/img/cache/200-square/product-1/2020/2/25/41269884/41269884_22e47b13-ba90-412f-a120-8c1dc561da21_900_900,"Cashback 11,1rb",Rp329.000,Rp279.650,4.9,https://www.tokopedia.com/ranksports/sepatu-sneakers-ortuseight-100-original-harvard-black-white-black-white-37?extParam=ivf%3Dfalse%26src%3Dsearch,4232765,RANK Sports,https://www.tokopedia.com/ranksports,Serang,True,True
6869226944,HEIDEN HERITAGE [HRTG] - Comet Blaze 365 - True White | Sepatu Pria,Power Merchant Pro Badge,Fashion Pria,141,16,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/11/15/2b830641-12a2-4232-99e3-f210e564137e.jpg,Diskon 10rb,Rp439.000,Rp369.000,4.9,https://www.tokopedia.com/heidenheritage/heiden-heritage-hrtg-comet-blaze-365-true-white-sepatu-pria-43?extParam=ivf%3Dfalse%26src%3Dsearch,1544074,Heiden Heritage,https://www.tokopedia.com/heidenheritage,Jakarta Utara,False,True
12706644341,Sepatu Delta 6 inci Tactical Army Boots - Gurun,Power Merchant Pro Badge,Fashion Pria,536,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/8/10/f03c0742-9cc4-4cc3-8f0e-cd6a2faf8fea.jpg,"Cashback 5,5rb",,Rp275.000,4.8,https://www.tokopedia.com/bubuu889/sepatu-delta-6-inci-tactical-army-boots-gurun-cokelat-43-3d10d?extParam=ivf%3Dfalse%26src%3Dsearch,2774911,BUBUU 889,https://www.tokopedia.com/bubuu889,Jakarta Barat,False,True
12226287418,AP Boots TERRA GP Hijau - Sepatu Boot PVC,Official Store,Fashion Pria,116,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/12/75a57e84-3739-4a30-8a4d-02f505f15143.jpg,"Cashback 4,1rb",,Rp83.900,4.9,https://www.tokopedia.com/apbootsofficial/ap-boots-terra-gp-hijau-sepatu-boot-pvc-40-914a9?extParam=ivf%3Dfalse%26src%3Dsearch,11651147,AP BOOTS OFFICIAL,https://www.tokopedia.com/apbootsofficial,Jakarta Barat,True,True
1855351111,Sepatu Boot Pendek AP Boots Hobby & Work Hitam Merah Casual Bikers,Power Merchant Pro Badge,Fashion Pria,1908,0,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/2/3/2cc28304-6769-45e9-89fb-9399fdc2951b.jpg,"Cashback 1,3rb",,Rp67.900,4.9,https://www.tokopedia.com/redshroom/sepatu-boot-pendek-ap-boots-hobby-work-hitam-merah-casual-bikers-41?extParam=ivf%3Dfalse%26src%3Dsearch,533833,redshroom,https://www.tokopedia.com/redshroom,Jakarta Barat,False,True
1930815093,AP Boots Hobby N Work - Sepatu Boot PVC,Official Store,Fashion Pria,807,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/4/6/06cf2698-2055-4c5c-ba49-6b09635d78aa.jpg,"Cashback 3,9rb",,Rp78.900,4.9,https://www.tokopedia.com/apbootsofficial/ap-boots-hobby-n-work-sepatu-boot-pvc-40?extParam=ivf%3Dfalse%26src%3Dsearch,11651147,AP BOOTS OFFICIAL,https://www.tokopedia.com/apbootsofficial,Jakarta Barat,True,True
3551974439,AP Boots AP MEDIC Hitam - Sepatu Medis APD,Official Store,Fashion Pria,32,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/4/14/d519dd2e-7fcf-4caf-ae8e-4fe9250db8f1.jpg,"Cashback 14,9rb",,Rp299.000,5.0,https://www.tokopedia.com/apbootsofficial/ap-boots-ap-medic-hitam-sepatu-medis-apd-43?extParam=ivf%3Dfalse%26src%3Dsearch,11651147,AP BOOTS OFFICIAL,https://www.tokopedia.com/apbootsofficial,Jakarta Barat,True,True
1062295385,Sepatu PDH Pendek 01 TNI | Sepatu PDH TNI AD Satpam Polri Kantor -DT01,Power Merchant Pro Badge,Fashion Pria,1081,4,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/5/6c0d42a9-bb79-4e39-8860-6b6e74130ae1.jpg,"Cashback 2,3rb",Rp120.000,Rp115.000,4.9,https://www.tokopedia.com/industricraftcv/sepatu-pdh-pendek-01-tni-sepatu-pdh-tni-ad-satpam-polri-kantor-dt01-hitam-size-42?extParam=ivf%3Dfalse%26src%3Dsearch,7304936,Industri Craft CV,https://www.tokopedia.com/industricraftcv,Jakarta Pusat,False,True
11718310502,Aerostreet 37-44 Brooklyn Hitam Hitam Hitam - Sepatu Sneakers,Official Store,Fashion Pria,249,50,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/9/30/f9661930-3430-4027-a76f-7e29af3a2e22.jpg,Diskon 5rb,Rp359.800,Rp179.900,4.9,https://www.tokopedia.com/aerostreet/aerostreet-37-44-brooklyn-hitam-hitam-hitam-sepatu-sneakers-38-21acc?extParam=ivf%3Dtrue%26src%3Dsearch,6673471,Aerostreet,https://www.tokopedia.com/aerostreet,Kab. Klaten,True,True
1879974781,SEPATU PRIA COWOK COWO SEKOLAH TOKO49 SHOES HITAM ABU-ABU MERAH TS055,Power Merchant Pro Badge,Fashion Pria,1129,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/6/9a200fe0-a6c7-447b-bfa0-48d7f42767df.jpg,2rb+ terjual,,Rp28.500,4.6,https://www.tokopedia.com/toko49shoes/sepatu-pria-cowok-cowo-sekolah-toko49-shoes-hitam-abu-abu-merah-ts055-merah-39?extParam=ivf%3Dfalse%26src%3Dsearch,1617757,Toko49 SHOES,https://www.tokopedia.com/toko49shoes,Bogor,False,True
3552347014,Sepatu Boots AP MEDIC Hitam - Sepatu APD Medis,Power Merchant Pro Badge,Fashion Pria,19,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/4/14/a5a230e4-899f-45c4-a4dc-0d806661423d.jpg,"Cashback 4,3rb",,Rp215.000,4.8,https://www.tokopedia.com/redshroom/sepatu-boots-ap-medic-hitam-sepatu-apd-medis-42?extParam=ivf%3Dfalse%26src%3Dsearch,533833,redshroom,https://www.tokopedia.com/redshroom,Jakarta Barat,False,True
3223841337,Aerostreet 40-43 Tactical Krem Tua Krem Krem - Sepatu Sneaker Boots,Official Store,Fashion Pria,1560,65,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/4/c3c2bbd3-ddfd-4f3b-8d74-4944aa56f20a.jpg,3rb+ terjual,Rp379.800,Rp132.930,4.8,https://www.tokopedia.com/aerostreet/aerostreet-40-43-tactical-krem-tua-krem-krem-sepatu-sneaker-boots-41?extParam=cmp%3D1%26ivf%3Dtrue%26src%3Dsearch,6673471,Aerostreet,https://www.tokopedia.com/aerostreet,Kab. Klaten,True,True
7182608977,Kanky Story Honjo - Sepatu Sneakers Casual Sport Sekolah Pria Dewasa,Official Store,Fashion Pria,2995,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/23/52c527f9-aaab-4764-86bc-9b3620e33c21.jpg,"Cashback 32,8rb",,Rp298.800,5.0,https://www.tokopedia.com/sepatukanky/kanky-story-honjo-sepatu-sneakers-casual-sport-sekolah-pria-dewasa-beige-40?extParam=ivf%3Dfalse%26src%3Dsearch,12893606,Sepatu Kanky,https://www.tokopedia.com/sepatukanky,Kab. Bandung,True,True
937842601,PROMO SEPATU AP BOOTS MURAH AP BOOTS 2015 ULTIMATE GREY SIZE 39 - 43,Power Merchant Pro Badge,Fashion Pria,768,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/12/16/f4b8a105-1337-4a35-a977-6729ea134b66.png,"Cashback 2,3rb",,Rp117.900,5.0,https://www.tokopedia.com/twofeetid/promo-sepatu-ap-boots-murah-ap-boots-2015-ultimate-grey-size-39-43-hijau-42?extParam=ivf%3Dfalse%26src%3Dsearch,4975438,TwoFeet_id,https://www.tokopedia.com/twofeetid,Jakarta Utara,False,True
1928879737,AP Boots TERRA ECO 3 Hitam - Sepatu Boot PVC,Official Store,Fashion Pria,712,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/17/32132b25-e6fc-492e-93d7-4f962160d8fd.jpg,"Cashback 4,8rb",,Rp96.900,4.9,https://www.tokopedia.com/apbootsofficial/ap-boots-terra-eco-3-hitam-sepatu-boot-pvc-39?extParam=ivf%3Dfalse%26src%3Dsearch,11651147,AP BOOTS OFFICIAL,https://www.tokopedia.com/apbootsofficial,Jakarta Barat,True,True
1058558044,Sepatu PDL TNI Premium Sol Army Terbaru,Power Merchant Pro Badge,Fashion Pria,279,4,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/7/29/9c0d5bc5-65f2-45f1-9cea-aceeb4406958.jpg,"Cashback 2,4rb",Rp125.000,Rp120.000,4.8,https://www.tokopedia.com/industricraftcv/sepatu-pdl-tni-premium-sol-army-terbaru-hitam-41?extParam=ivf%3Dfalse%26src%3Dsearch,7304936,Industri Craft CV,https://www.tokopedia.com/industricraftcv,Jakarta Pusat,False,True
6752594827,Sepatu Sneaker Pria Fuccino - RJT Sepatu Kasual New,Power Merchant Pro Badge,Fashion Pria,529,14,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/18/3a152676-a71f-4be6-b5fa-e52aec2cde45.jpg,Cashback 8rb,Rp155.000,Rp134.000,4.9,https://www.tokopedia.com/rjtstore/sepatu-sneaker-pria-fuccino-rjt-sepatu-kasual-new-hijau-41?extParam=ivf%3Dfalse%26src%3Dsearch,13998988,RJT-Store,https://www.tokopedia.com/rjtstore,Jakarta Timur,False,True
1158687548,SEPATU CHEF SEPATU DAPUR KARET - AP CHEF 38-43 BLACK - AP BOOTS,Power Merchant Pro Badge,Fashion Pria,2235,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/10/13/1357f177-b614-4c06-b560-ba266df2ca3c.jpg,"Cashback 2,7rb",,Rp139.800,4.9,https://www.tokopedia.com/twofeetid/sepatu-chef-sepatu-dapur-karet-ap-chef-38-43-black-ap-boots-38-hitam?extParam=ivf%3Dfalse%26src%3Dsearch,4975438,TwoFeet_id,https://www.tokopedia.com/twofeetid,Jakarta Utara,False,True
530554184,SEPATU KODACI/SEPATU CAPUNG/SEPATU KODACHI 8111 / SIZE.37 s/d 42 MURAH,Power Merchant Pro Badge,Fashion Pria,489,8,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/14/8e9f4e74-01e0-4580-b4b0-6350497a0ca1.jpg,"Cashback 2,1rb",Rp119.900,Rp109.900,4.9,https://www.tokopedia.com/mitrasepatuu/sepatu-kodaci-sepatu-capung-sepatu-kodachi-8111-size-37-s-d-42-murah-putih-40?extParam=ivf%3Dfalse%26src%3Dsearch,5841318,Mitra Sepatuu,https://www.tokopedia.com/mitrasepatuu,Kab. Tangerang,False,True
297398291,Sepatu Pantofel Karet Merk Sankyo SAF 1146,Power Merchant Pro Badge,Fashion Pria,2015,10,https://images.tokopedia.net/img/cache/200-square/product-1/2018/5/17/2368706/2368706_74075d4c-3798-4ccc-884b-f3c0572fa243_700_561.jpg,Terlaris,Rp34.500,Rp31.050,4.9,https://www.tokopedia.com/toserbaonline99/sepatu-pantofel-karet-merk-sankyo-saf-1146-hitam-40?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,2368706,Toserba online 99,https://www.tokopedia.com/toserbaonline99,Jakarta Barat,False,True
12417271624,Aerostreet X Gibran 3 37-44 Natural Natural Emas - Sepatu Sneaker,Official Store,Fashion Pria,154,50,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/12/26/6a31835a-03d6-4a1b-88f1-51db8bb32ebb.jpg,Diskon 5rb,Rp399.800,Rp199.900,4.9,https://www.tokopedia.com/aerostreet/aerostreet-x-gibran-3-37-44-natural-natural-emas-sepatu-sneaker-39-c636a?extParam=ivf%3Dtrue%26src%3Dsearch,6673471,Aerostreet,https://www.tokopedia.com/aerostreet,Kab. Klaten,True,True
1696103616,Sepatu Dragonfly All black / Sneakers Warrior Falcon Original,Official Store,Fashion Pria,65,0,https://images.tokopedia.net/img/cache/200-square/product-1/2021/3/23/8587100/8587100_cb01b0b9-121c-4306-af8e-0a15ab3a4116.jpg,Sisa 8,,Rp149.900,4.8,https://www.tokopedia.com/kodachiwarrior/sepatu-dragonfly-all-black-sneakers-warrior-falcon-original-41?extParam=ivf%3Dfalse%26src%3Dsearch,8587100,Sepatu Kodachi Warrior,https://www.tokopedia.com/kodachiwarrior,Jakarta Barat,True,True
9592292591,SEPATU ANDO HITAM POLOS UNTUK SEKOLAH / SEPATU FULL BLACK ORIGINAL,Power Merchant Pro Badge,Fashion Pria,183,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/19/9252cbbc-cddb-47db-9cbf-6e5045993a37.jpg,Sisa 7,,Rp109.800,4.9,https://www.tokopedia.com/tokoabadishoes/sepatu-ando-hitam-polos-untuk-sekolah-sepatu-full-black-original-hitam-34-3c643?extParam=ivf%3Dfalse%26src%3Dsearch,9666478,Toko Abadi Shoes,https://www.tokopedia.com/tokoabadishoes,Tangerang,False,True
7082254587,Ardiles Nfinity Flash Sepatu Running - Biru Hijau,Official Store,Fashion Pria,33,30,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/11/28/f3603a5b-a611-4908-b42a-c605ccf2e0a8.jpg,"Cashback 25,1rb",Rp599.800,Rp419.860,4.9,https://www.tokopedia.com/ardiles/ardiles-nfinity-flash-sepatu-running-biru-hijau-biru-hijau-39?extParam=ivf%3Dfalse%26src%3Dsearch,2155774,Ardiles Official Store,https://www.tokopedia.com/ardiles,Kab. Serang,True,True
1667121067,Sepatu Ventela Basic White LC / Sepatu Ventela Basic Putih Low,Power Merchant Pro Badge,Fashion Pria,404,5,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/12/455ca258-6b7f-44f6-adba-4423a5f023c8.jpg,"Cashback 7,1rb",Rp188.900,Rp179.900,4.9,https://www.tokopedia.com/saudarashop88/sepatu-ventela-basic-white-lc-sepatu-ventela-basic-putih-low-37?extParam=ivf%3Dfalse%26src%3Dsearch,410698,Saudara Shop,https://www.tokopedia.com/saudarashop88,Jakarta Barat,False,True
918152085,Sepatu Warrior Sparta Allstar HC / Sepatu Warrior Sparta Allstar Hitam,Power Merchant Pro Badge,Fashion Pria,913,10,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2021/9/30/19f92173-dff9-4ee9-a945-24b468345fcf.jpg,"Cashback 4,3rb",Rp119.900,Rp107.500,4.9,https://www.tokopedia.com/saudarashop88/sepatu-warrior-sparta-allstar-hc-sepatu-warrior-sparta-allstar-hitam-40?extParam=ivf%3Dfalse%26src%3Dsearch,410698,Saudara Shop,https://www.tokopedia.com/saudarashop88,Jakarta Barat,False,True
6540824170,Aerostreet 37-44 Massive Low All Black - Sepatu Sneakers Casual,Official Store,Fashion Pria,2390,50,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/4/da057599-7078-40b9-84ed-22f272d3a043.jpg,Diskon 5rb,Rp319.800,Rp159.900,4.9,https://www.tokopedia.com/aerostreet/aerostreet-37-44-massive-low-all-black-sepatu-sneakers-casual-37?extParam=ivf%3Dtrue%26src%3Dsearch,6673471,Aerostreet,https://www.tokopedia.com/aerostreet,Kab. Klaten,True,True
8246231364,Sepatu Thunderbear - Slip On Voltaire Full Black,Official Store,Fashion Pria,279,28,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/1/3c644bb0-3ac3-4ab1-b92c-2c917c94394c.jpg,"Cashback 4,9rb",Rp139.000,Rp99.999,4.9,https://www.tokopedia.com/thunderbear/sepatu-thunderbear-slip-on-voltaire-full-black-41-39e0e?extParam=ivf%3Dfalse%26src%3Dsearch,8303264,Thunderbear Official,https://www.tokopedia.com/thunderbear,Cimahi,True,True
2407157876,Aerostreet 37-44 Hoops Low Putih Putih Abu Muda - Sepatu Sneakers,Official Store,Fashion Pria,823,50,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/26/89c8aa89-c6f7-4b69-a12c-3dd07e471579.jpg,Diskon 5rb,Rp339.800,Rp169.900,4.9,https://www.tokopedia.com/aerostreet/aerostreet-37-44-hoops-low-putih-putih-abu-muda-sepatu-sneakers-41?extParam=ivf%3Dtrue%26src%3Dsearch,6673471,Aerostreet,https://www.tokopedia.com/aerostreet,Kab. Klaten,True,True
12011656075,Fashion Sepatu Bikers Sepeda Murah AP Boots Allbike ( COD ) Bandung,Power Merchant Pro Badge,Fashion Pria,24,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/7/c4b837f7-eb41-4446-81b8-4f6a0f6f1b58.jpg,"Cashback 2,5rb",,Rp50.888,5.0,https://www.tokopedia.com/sepatubootsbandung/fashion-sepatu-bikers-sepeda-murah-ap-boots-allbike-cod-bandung-orange-40-861c2?extParam=ivf%3Dfalse%26src%3Dsearch,16136806,Sepatu Boots Bandung Official,https://www.tokopedia.com/sepatubootsbandung,Bandung,False,True
2005689376,Sepatu Boots AP MEDIC Hijau - Sepatu APD Medis,Power Merchant Pro Badge,Fashion Pria,40,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/17/215f9599-1878-441b-b071-8ae16a265957.jpg,"Cashback 4,3rb",,Rp215.000,4.9,https://www.tokopedia.com/redshroom/sepatu-boots-ap-medic-hijau-sepatu-apd-medis-36?extParam=ivf%3Dfalse%26src%3Dsearch,533833,redshroom,https://www.tokopedia.com/redshroom,Jakarta Barat,False,True
12514180929, Eagle Sepatu Sneakers Lifestyle Oregon - Lifestyle Sneakers Shoes,Official Store,Fashion Pria,32,5,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/11/e02c2a9e-3baa-46f1-9230-4e8478369c73.jpg,"Cashback 37,6rb",Rp329.900,Rp313.405,5.0,https://www.tokopedia.com/eagleofficial/eagle-sepatu-sneakers-lifestyle-oregon-lifestyle-sneakers-shoes-biru-tua-putih-43-a8aa2?extParam=ivf%3Dtrue%26src%3Dsearch,3822795,eagle official store,https://www.tokopedia.com/eagleofficial,Jakarta Timur,True,True
12587082034,Sepatu Boot Pendek AP 2005 Hijau Glossy AP Boots Fashion Wanita Karet,Power Merchant Pro Badge,Fashion Pria,15,0,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/1/20/d609100c-ad92-4408-b345-24b40f03178a.jpg,40+ terjual,,Rp55.000,5.0,https://www.tokopedia.com/sandalsendalshop/sepatu-boot-pendek-ap-2005-hijau-glossy-ap-boots-fashion-wanita-karet-25-4af51?extParam=ivf%3Dfalse%26src%3Dsearch,13873296,Sandal Sendal Shop,https://www.tokopedia.com/sandalsendalshop,Tangerang,False,True
12568608155,Ortuseight Sepatu Sneakers Hyperblast Encore SL Dark Coal,Official Store,Fashion Pria,31,10,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/18/e584e7ad-5db1-411b-87b8-f2315b2615d8.jpg,"Cashback 43,1rb",Rp599.000,Rp539.100,4.8,https://www.tokopedia.com/ortuseightofficial/ortuseight-sepatu-sneakers-hyperblast-encore-sl-dark-coal-dark-coal-41-d117c?extParam=ivf%3Dfalse%26src%3Dsearch,10999364,Ortuseight Official Store .,https://www.tokopedia.com/ortuseightofficial,Tangerang,True,True
1928805065,AP Boots 2018 Ultraflex Abu - Sepatu Boot PVC,Official Store,Fashion Pria,252,0,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/12/22/c84614b9-f987-46fe-ae80-115db96bef91.jpg,Cashback 8rb,,Rp161.900,4.9,https://www.tokopedia.com/apbootsofficial/ap-boots-2018-ultraflex-abu-sepatu-boot-pvc-41?extParam=ivf%3Dfalse%26src%3Dsearch,11651147,AP BOOTS OFFICIAL,https://www.tokopedia.com/apbootsofficial,Jakarta Barat,True,True
1928883920,AP Boots TERRA ECO 3 Kuning - Sepatu Boot PVC,Official Store,Fashion Pria,305,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/17/3de37f54-c32a-4c73-95d4-bef2b3e39521.jpg,"Cashback 5,1rb",,Rp102.900,5.0,https://www.tokopedia.com/apbootsofficial/ap-boots-terra-eco-3-kuning-sepatu-boot-pvc-38?extParam=ivf%3Dfalse%26src%3Dsearch,11651147,AP BOOTS OFFICIAL,https://www.tokopedia.com/apbootsofficial,Jakarta Barat,True,True
1703276816,Sepatu Kodachi 8172 Hitam lis Putih / Sepatu Kodachi 8172 / Kodachi,Official Store,Fashion Pria,52,0,https://images.tokopedia.net/img/cache/200-square/product-1/2020/7/6/103465438/103465438_2e942627-b6ca-4928-b1b6-8dc13ec85d99_538_538,Sisa 2,,Rp130.000,4.8,https://www.tokopedia.com/kodachiwarrior/sepatu-kodachi-8172-hitam-lis-putih-sepatu-kodachi-8172-kodachi-45?extParam=ivf%3Dfalse%26src%3Dsearch,8587100,Sepatu Kodachi Warrior,https://www.tokopedia.com/kodachiwarrior,Jakarta Barat,True,True
1922228915,Sepatu Boot Tinggi New Era 9507 Kuning APD Kontruksi Proyek Perkebunan,Power Merchant Pro Badge,Fashion Pria,224,0,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/12/22/e3105d88-147e-4e2d-bf3d-5960f7a13a86.jpg,"Cashback 1,5rb",,Rp77.500,5.0,https://www.tokopedia.com/redshroom/sepatu-boot-tinggi-new-era-9507-kuning-apd-kontruksi-proyek-perkebunan-43?extParam=ivf%3Dfalse%26src%3Dsearch,533833,redshroom,https://www.tokopedia.com/redshroom,Jakarta Barat,False,True
9400644278,Sepatu Training Pria PUMA ALL-DAY ACTIVE 38626901 ORIGINAL,Official Store,Fashion Pria,117,74,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/4/c81efd85-3d10-4cd9-89c0-453d49644fa5.png,"Diskon 17,9rb",Rp2.299.000,Rp599.000,4.9,https://www.tokopedia.com/sneakersdept/sepatu-training-pria-puma-all-day-active-38626901-original-41-b874c?extParam=ivf%3Dfalse%26src%3Dsearch,1543897,Sneakers Dept,https://www.tokopedia.com/sneakersdept,Jakarta Selatan,True,True
1189782793,SEPATU AP BOOT ULTRAFLEX HIJAU,Power Merchant Pro Badge,Fashion Pria,19,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/9/17/196df25b-9318-42b9-a5da-8cb7fc68cdae.jpg,"Cashback 1,3rb",,Rp130.000,4.8,https://www.tokopedia.com/tugupermata/sepatu-ap-boot-ultraflex-hijau?extParam=ivf%3Dfalse%26src%3Dsearch,264721,TUGU PERMATA,https://www.tokopedia.com/tugupermata,Jakarta Pusat,False,True
12052609221,Sepatu Boot Celana Shogun Petani Sawah 153cm Wearpack Anti Keong,Power Merchant Pro Badge,Fashion Pria,20,0,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2023/11/8/2170ba2e-76f8-4efb-8e94-37b97791ee2f.jpg,"Cashback 1,9rb",,Rp95.000,4.6,https://www.tokopedia.com/redshroom/sepatu-boot-celana-shogun-petani-sawah-153cm-wearpack-anti-keong-agro-60cm-40-92fca?extParam=ivf%3Dfalse%26src%3Dsearch,533833,redshroom,https://www.tokopedia.com/redshroom,Jakarta Barat,False,True
12391720443,NEW Sepatu PATROBAS GLARE DENIM Series (Original),Power Merchant Pro Badge,Fashion Pria,27,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/21/765c77d0-0779-4581-88ae-7ca188a7be99.jpg,"Cashback 14,2rb",,Rp285.000,4.9,https://www.tokopedia.com/shoenslipper/new-sepatu-patrobas-glare-denim-series-original-dark-blue-40-2ba8e?extParam=ivf%3Dfalse%26src%3Dsearch,4799799,SHOE N SLIPPER,https://www.tokopedia.com/shoenslipper,Jakarta Timur,False,True
8615928397,Aerostreet x Tahilalats x Shinchan - Sepatu Sincan Sinchan Season 2,Power Merchant Pro Badge,Fashion Pria,103,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/21/277a68bb-7d9d-4abf-a569-8e514527d1b8.jpg,"Cashback 6,5rb",,Rp329.999,5.0,https://www.tokopedia.com/living-things/aerostreet-x-tahilalats-x-shinchan-sepatu-sincan-sinchan-season-2-41?extParam=ivf%3Dfalse%26src%3Dsearch,7208980,Living Things,https://www.tokopedia.com/living-things,Bekasi,False,True
2003898620,AP Boots AP MEDIC Putih - Sepatu Medis APD,Official Store,Fashion Pria,222,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/16/47fc57a1-0cc0-41a0-b426-c1931586c0f6.jpg,"Cashback 14,9rb",,Rp299.000,4.9,https://www.tokopedia.com/apbootsofficial/ap-boots-ap-medic-putih-sepatu-medis-apd-38?extParam=ivf%3Dfalse%26src%3Dsearch,11651147,AP BOOTS OFFICIAL,https://www.tokopedia.com/apbootsofficial,Jakarta Barat,True,True
1943126531,SEPATU AP BOOTS ALL BIKE MERAH SIZE 39-43,Power Merchant Pro Badge,Fashion Pria,1525,0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/6/22/dadedb5d-4f18-46c9-a767-fb7345230523.png,Cashback 1rb,,Rp53.500,4.9,https://www.tokopedia.com/twofeetid/sepatu-ap-boots-all-bike-merah-size-39-43-hitam-orange-41?extParam=ivf%3Dfalse%26src%3Dsearch,4975438,TwoFeet_id,https://www.tokopedia.com/twofeetid,Jakarta Utara,False,True
